YEAR,MO,DY,HR,precipitation,surface pressure
2024,4,19,6,0,86.91
2024,4,19,7,0,86.92
2024,4,19,8,0,86.92
2024,4,19,9,0,86.91
2024,4,19,10,0,86.91
2024,4,19,11,0,86.89
2024,4,19,12,0,86.83
2024,4,19,13,0,86.75
2024,4,19,14,0,86.69
2024,4,19,15,0,86.66
2024,4,19,16,0,86.63
2024,4,19,17,0,86.63
2024,4,19,18,0,86.67
2024,4,19,19,0,86.73
2024,4,19,20,0,86.79
2024,4,19,21,0,86.83
2024,4,19,22,0,86.85
2024,4,19,23,0,86.84
2024,4,20,0,0,86.81
2024,4,20,1,0,86.78
2024,4,20,2,0,86.74
2024,4,20,3,0,86.71
2024,4,20,4,0,86.7
2024,4,20,5,0,86.73
2024,4,20,6,0,86.77
2024,4,20,7,0,86.82
2024,4,20,8,0,86.87
2024,4,20,9,0,86.88
2024,4,20,10,0,86.86
2024,4,20,11,0,86.81
2024,4,20,12,0,86.75
2024,4,20,13,0,86.71
2024,4,20,14,0,86.64
2024,4,20,15,0,86.59
2024,4,20,16,0,86.56
2024,4,20,17,0,86.59
2024,4,20,18,0,86.65
2024,4,20,19,0,86.73
2024,4,20,20,0,86.83
2024,4,20,21,0,86.91
2024,4,20,22,0,86.94
2024,4,20,23,0,86.97
2024,4,21,0,0,86.96
2024,4,21,1,0,86.94
2024,4,21,2,0,86.92
2024,4,21,3,0,86.91
2024,4,21,4,0,86.9
2024,4,21,5,0,86.89
2024,4,21,6,0,86.91
2024,4,21,7,0,86.94
2024,4,21,8,0,86.94
2024,4,21,9,0,86.96
2024,4,21,10,0,86.94
2024,4,21,11,0,86.92
2024,4,21,12,0,86.88
2024,4,21,13,0,86.84
2024,4,21,14,0,86.78
2024,4,21,15,0,86.75
2024,4,21,16,0,86.75
2024,4,21,17,0,86.78
2024,4,21,18,0,86.81
2024,4,21,19,0,86.88
2024,4,21,20,0,86.93
2024,4,21,21,0,86.98
2024,4,21,22,0,87.03
2024,4,21,23,0,87.03
2024,4,22,0,0,87.04
2024,4,22,1,0,87
2024,4,22,2,0,86.97
2024,4,22,3,0,86.93
2024,4,22,4,0,86.9
2024,4,22,5,0,86.98
2024,4,22,6,0,87.06
2024,4,22,7,0,87.12
2024,4,22,8,0,87.13
2024,4,22,9,0,87.17
2024,4,22,10,0,87.17
2024,4,22,11,0,87.13
2024,4,22,12,0,87.07
2024,4,22,13,0,87.01
2024,4,22,14,0,86.96
2024,4,22,15,0,86.93
2024,4,22,16,0,86.93
2024,4,22,17,0,86.98
2024,4,22,18,0,87.05
2024,4,22,19,0,87.13
2024,4,22,20,0,87.2
2024,4,22,21,0,87.24
2024,4,22,22,0,87.22
2024,4,22,23,0,87.18
2024,4,23,0,0,87.14
2024,4,23,1,0,87.08
2024,4,23,2,0,87.05
2024,4,23,3,0,87.01
2024,4,23,4,0,87.02
2024,4,23,5,0,87.04
2024,4,23,6,0,87.08
2024,4,23,7,0,87.12
2024,4,23,8,0,87.15
2024,4,23,9,0,87.17
2024,4,23,10,0,87.14
2024,4,23,11,0,87.09
2024,4,23,12,0,87.01
2024,4,23,13,0,86.94
2024,4,23,14,0,86.87
2024,4,23,15,0,86.82
2024,4,23,16,0,86.8
2024,4,23,17,0,86.8
2024,4,23,18,0,86.85
2024,4,23,19,0,86.9
2024,4,23,20,0,86.98
2024,4,23,21,0,87.02
2024,4,23,22,0,87.05
2024,4,23,23,0,87.05
2024,4,24,0,0,87.01
2024,4,24,1,0,86.98
2024,4,24,2,0,86.94
2024,4,24,3,0,86.91
2024,4,24,4,0,86.89
2024,4,24,5,0,86.91
2024,4,24,6,0,86.95
2024,4,24,7,0,87.02
2024,4,24,8,0,87.08
2024,4,24,9,0,87.12
2024,4,24,10,0,87.12
2024,4,24,11,0,87.11
2024,4,24,12,0,87.06
2024,4,24,13,0,87.01
2024,4,24,14,0,86.94
2024,4,24,15,0,86.9
2024,4,24,16,0,86.87
2024,4,24,17,0,86.88
2024,4,24,18,0,86.92
2024,4,24,19,0,86.98
2024,4,24,20,0,87.04
2024,4,24,21,0,87.1
2024,4,24,22,0,87.12
2024,4,24,23,0,87.13
2024,4,25,0,0,87.1
2024,4,25,1,0,87.06
2024,4,25,2,0,87.04
2024,4,25,3,0,87.03
2024,4,25,4,0,87.01
2024,4,25,5,0,87.04
2024,4,25,6,0,87.06
2024,4,25,7,0,87.09
2024,4,25,8,0,87.09
2024,4,25,9,0,87.11
2024,4,25,10,0,87.09
2024,4,25,11,0,87.06
2024,4,25,12,0,87.01
2024,4,25,13,0,86.94
2024,4,25,14,0,86.87
2024,4,25,15,0,86.82
2024,4,25,16,0,86.8
2024,4,25,17,0,86.8
2024,4,25,18,0,86.87
2024,4,25,19,0,86.95
2024,4,25,20,0,87.04
2024,4,25,21,0,87.12
2024,4,25,22,0,87.15
2024,4,25,23,0,87.14
2024,4,26,0,0,87.12
2024,4,26,1,0,87.09
2024,4,26,2,0,87.07
2024,4,26,3,0,87.05
2024,4,26,4,0,87.05
2024,4,26,5,0,87.04
2024,4,26,6,0,87.06
2024,4,26,7,0,87.1
2024,4,26,8,0,87.13
2024,4,26,9,0,87.14
2024,4,26,10,0,87.13
2024,4,26,11,0,87.08
2024,4,26,12,0,87.02
2024,4,26,13,0,86.96
2024,4,26,14,0,86.89
2024,4,26,15,0,86.85
2024,4,26,16,0,86.84
2024,4,26,17,0,86.86
2024,4,26,18,0,86.91
2024,4,26,19,0,86.99
2024,4,26,20,0,87.08
2024,4,26,21,0,87.15
2024,4,26,22,0,87.16
2024,4,26,23,0,87.15
2024,4,27,0,0,87.12
2024,4,27,1,0,87.1
2024,4,27,2,0,87.07
2024,4,27,3,0,87.08
2024,4,27,4,0,87.07
2024,4,27,5,0,87.09
2024,4,27,6,0,87.13
2024,4,27,7,0,87.19
2024,4,27,8,0,87.24
2024,4,27,9,0,87.27
2024,4,27,10,0,87.26
2024,4,27,11,0,87.21
2024,4,27,12,0,87.15
2024,4,27,13,0,87.05
2024,4,27,14,0,86.99
2024,4,27,15,0,86.93
2024,4,27,16,0,86.91
2024,4,27,17,0,86.94
2024,4,27,18,0,87
2024,4,27,19,0,87.07
2024,4,27,20,0,87.14
2024,4,27,21,0,87.19
2024,4,27,22,0,87.2
2024,4,27,23,0,87.19
2024,4,28,0,0,87.16
2024,4,28,1,0,87.12
2024,4,28,2,0,87.1
2024,4,28,3,0,87.08
2024,4,28,4,0,87.08
2024,4,28,5,0,87.09
2024,4,28,6,0,87.13
2024,4,28,7,0,87.17
2024,4,28,8,0,87.22
2024,4,28,9,0,87.23
2024,4,28,10,0,87.19
2024,4,28,11,0,87.12
2024,4,28,12,0,87.04
2024,4,28,13,0,86.96
2024,4,28,14,0,86.89
2024,4,28,15,0,86.85
2024,4,28,16,0,86.84
2024,4,28,17,0,86.88
2024,4,28,18,0,86.93
2024,4,28,19,0,87.02
2024,4,28,20,0,87.09
2024,4,28,21,0,87.16
2024,4,28,22,0,87.18
2024,4,28,23,0,87.17
2024,4,29,0,0,87.16
2024,4,29,1,0,87.13
2024,4,29,2,0,87.12
2024,4,29,3,0,87.12
2024,4,29,4,0,87.14
2024,4,29,5,0,87.15
2024,4,29,6,0,87.19
2024,4,29,7,0,87.22
2024,4,29,8,0,87.26
2024,4,29,9,0,87.27
2024,4,29,10,0,87.26
2024,4,29,11,0,87.21
2024,4,29,12,0,87.15
2024,4,29,13,0,87.07
2024,4,29,14,0,86.99
2024,4,29,15,0,86.94
2024,4,29,16,0,86.92
2024,4,29,17,0,86.94
2024,4,29,18,0,86.98
2024,4,29,19,0,87.06
2024,4,29,20,0,87.14
2024,4,29,21,0,87.18
2024,4,29,22,0,87.18
2024,4,29,23,0,87.14
2024,4,30,0,0,87.09
2024,4,30,1,0,87.03
2024,4,30,2,0,86.98
2024,4,30,3,0,86.93
2024,4,30,4,0,86.9
2024,4,30,5,0,86.9
2024,4,30,6,0,86.93
2024,4,30,7,0,86.94
2024,4,30,8,0,86.96
2024,4,30,9,0,86.97
2024,4,30,10,0,86.94
2024,4,30,11,0,86.88
2024,4,30,12,0,86.78
2024,4,30,13,0,86.69
2024,4,30,14,0,86.6
2024,4,30,15,0,86.55
2024,4,30,16,0,86.52
2024,4,30,17,0,86.53
2024,4,30,18,0,86.59
2024,4,30,19,0,86.67
2024,4,30,20,0,86.75
2024,4,30,21,0,86.8
2024,4,30,22,0,86.81
2024,4,30,23,0,86.78
2024,5,1,0,0,86.75
2024,5,1,1,0,86.71
2024,5,1,2,0,86.68
2024,5,1,3,0,86.67
2024,5,1,4,0,86.66
2024,5,1,5,0,86.68
2024,5,1,6,0,86.71
2024,5,1,7,0,86.75
2024,5,1,8,0,86.8
2024,5,1,9,0,86.83
2024,5,1,10,0,86.83
2024,5,1,11,0,86.77
2024,5,1,12,0,86.72
2024,5,1,13,0,86.63
2024,5,1,14,0,86.57
2024,5,1,15,0,86.52
2024,5,1,16,0,86.51
2024,5,1,17,0,86.55
2024,5,1,18,0,86.63
2024,5,1,19,0,86.71
2024,5,1,20,0,86.78
2024,5,1,21,0,86.83
2024,5,1,22,0,86.85
2024,5,1,23,0,86.83
2024,5,2,0,0,86.8
2024,5,2,1,0,86.76
2024,5,2,2,0,86.72
2024,5,2,3,0,86.7
2024,5,2,4,0,86.7
2024,5,2,5,0,86.71
2024,5,2,6,0,86.75
2024,5,2,7,0,86.79
2024,5,2,8,0,86.82
2024,5,2,9,0,86.84
2024,5,2,10,0,86.85
2024,5,2,11,0,86.84
2024,5,2,12,0,86.78
2024,5,2,13,0,86.71
2024,5,2,14,0,86.69
2024,5,2,15,0,86.67
2024,5,2,16,0,86.68
2024,5,2,17,0,86.71
2024,5,2,18,0,86.77
2024,5,2,19,0,86.84
2024,5,2,20,0,86.89
2024,5,2,21,0,86.93
2024,5,2,22,0,86.95
2024,5,2,23,0,86.93
2024,5,3,0,0,86.92
2024,5,3,1,0,86.9
2024,5,3,2,0,86.88
2024,5,3,3,0,86.9
2024,5,3,4,0,86.92
2024,5,3,5,0,86.95
2024,5,3,6,0,87.01
2024,5,3,7,0,87.05
2024,5,3,8,0,87.1
2024,5,3,9,0,87.12
2024,5,3,10,0,87.13
2024,5,3,11,0,87.11
2024,5,3,12,0,87.06
2024,5,3,13,0,87.02
2024,5,3,14,0,87.02
2024,5,3,15,0,87
2024,5,3,16,0,87
2024,5,3,17,0,87.04
2024,5,3,18,0,87.11
2024,5,3,19,0,87.22
2024,5,3,20,0,87.3
2024,5,3,21,0,87.37
2024,5,3,22,0,87.38
2024,5,3,23,0,87.38
2024,5,4,0,0,87.3
2024,5,4,1,0,87.25
2024,5,4,2,0,87.2
2024,5,4,3,0,87.17
2024,5,4,4,0,87.15
2024,5,4,5,0,87.15
2024,5,4,6,0,87.19
2024,5,4,7,0,87.26
2024,5,4,8,0,87.31
2024,5,4,9,0,87.35
2024,5,4,10,0,87.33
2024,5,4,11,0,87.27
2024,5,4,12,0,87.21
2024,5,4,13,0,87.11
2024,5,4,14,0,87.04
2024,5,4,15,0,86.97
2024,5,4,16,0,86.94
2024,5,4,17,0,86.95
2024,5,4,18,0,86.99
2024,5,4,19,0,87.07
2024,5,4,20,0,87.11
2024,5,4,21,0,87.13
2024,5,4,22,0,87.11
2024,5,4,23,0,87.08
2024,5,5,0,0,87.01
2024,5,5,1,0,86.95
2024,5,5,2,0,86.9
2024,5,5,3,0,86.87
2024,5,5,4,0,86.86
2024,5,5,5,0,86.87
2024,5,5,6,0,86.89
2024,5,5,7,0,86.93
2024,5,5,8,0,86.93
2024,5,5,9,0,86.94
2024,5,5,10,0,86.92
2024,5,5,11,0,86.88
2024,5,5,12,0,86.82
2024,5,5,13,0,86.75
2024,5,5,14,0,86.71
2024,5,5,15,0,86.68
2024,5,5,16,0,86.67
2024,5,5,17,0,86.72
2024,5,5,18,0,86.78
2024,5,5,19,0,86.86
2024,5,5,20,0,86.93
2024,5,5,21,0,86.98
2024,5,5,22,0,87.01
2024,5,5,23,0,87.02
2024,5,6,0,0,86.98
2024,5,6,1,0,86.96
2024,5,6,2,0,86.95
2024,5,6,3,0,86.96
2024,5,6,4,0,86.99
2024,5,6,5,0,87.03
2024,5,6,6,0,87.1
2024,5,6,7,0,87.17
2024,5,6,8,0,87.22
2024,5,6,9,0,87.22
2024,5,6,10,0,87.21
2024,5,6,11,0,87.17
2024,5,6,12,0,87.12
2024,5,6,13,0,87.06
2024,5,6,14,0,87
2024,5,6,15,0.01,86.99
2024,5,6,16,0.02,87
2024,5,6,17,0.01,87.03
2024,5,6,18,0,87.12
2024,5,6,19,0,87.2
2024,5,6,20,0,87.29
2024,5,6,21,0,87.34
2024,5,6,22,0,87.36
2024,5,6,23,0,87.34
2024,5,7,0,0,87.33
2024,5,7,1,0,87.31
2024,5,7,2,0,87.29
2024,5,7,3,0,87.28
2024,5,7,4,0.01,87.32
2024,5,7,5,0.03,87.37
2024,5,7,6,0.02,87.43
2024,5,7,7,0.14,87.48
2024,5,7,8,0.16,87.52
2024,5,7,9,0.19,87.54
2024,5,7,10,0.26,87.54
2024,5,7,11,0.51,87.51
2024,5,7,12,0.58,87.47
2024,5,7,13,0.64,87.41
2024,5,7,14,0.66,87.36
2024,5,7,15,0.63,87.33
2024,5,7,16,0.66,87.31
2024,5,7,17,0.74,87.33
2024,5,7,18,1.01,87.38
2024,5,7,19,1.08,87.46
2024,5,7,20,1.06,87.52
2024,5,7,21,1.09,87.57
2024,5,7,22,1.13,87.58
2024,5,7,23,1.12,87.57
2024,5,8,0,1.03,87.55
2024,5,8,1,0.86,87.5
2024,5,8,2,0.68,87.46
2024,5,8,3,0.59,87.45
2024,5,8,4,0.51,87.45
2024,5,8,5,0.39,87.48
2024,5,8,6,0.34,87.51
2024,5,8,7,0.39,87.55
2024,5,8,8,0.62,87.58
2024,5,8,9,1.08,87.58
2024,5,8,10,1.38,87.55
2024,5,8,11,1.56,87.51
2024,5,8,12,1.64,87.47
2024,5,8,13,1.67,87.41
2024,5,8,14,1.57,87.35
2024,5,8,15,1.4,87.31
2024,5,8,16,1.39,87.29
2024,5,8,17,1.44,87.31
2024,5,8,18,1.65,87.37
2024,5,8,19,2.02,87.45
2024,5,8,20,2.26,87.54
2024,5,8,21,2.17,87.61
2024,5,8,22,1.63,87.61
2024,5,8,23,0.94,87.57
2024,5,9,0,0.69,87.5
2024,5,9,1,0.8,87.45
2024,5,9,2,1.14,87.4
2024,5,9,3,1.73,87.36
2024,5,9,4,2.44,87.37
2024,5,9,5,2.97,87.39
2024,5,9,6,3.27,87.44
2024,5,9,7,3.61,87.5
2024,5,9,8,4.31,87.52
2024,5,9,9,5.23,87.52
2024,5,9,10,6.22,87.5
2024,5,9,11,7.43,87.45
2024,5,9,12,8.72,87.39
2024,5,9,13,9.53,87.36
2024,5,9,14,9.01,87.32
2024,5,9,15,7.26,87.29
2024,5,9,16,5.23,87.3
2024,5,9,17,3.26,87.33
2024,5,9,18,1.63,87.36
2024,5,9,19,0.58,87.42
2024,5,9,20,0.21,87.47
2024,5,9,21,0.17,87.5
2024,5,9,22,0.32,87.51
2024,5,9,23,0.6,87.48
2024,5,10,0,1.03,87.45
2024,5,10,1,1.47,87.38
2024,5,10,2,1.74,87.35
2024,5,10,3,1.81,87.32
2024,5,10,4,1.79,87.36
2024,5,10,5,1.62,87.4
2024,5,10,6,1.4,87.45
2024,5,10,7,1.07,87.51
2024,5,10,8,0.71,87.56
2024,5,10,9,0.3,87.59
2024,5,10,10,0.03,87.57
2024,5,10,11,0.01,87.51
2024,5,10,12,0.01,87.43
2024,5,10,13,0.02,87.35
2024,5,10,14,0.07,87.28
2024,5,10,15,0.12,87.23
2024,5,10,16,0.11,87.21
2024,5,10,17,0.08,87.22
2024,5,10,18,0.02,87.26
2024,5,10,19,0.01,87.34
2024,5,10,20,0,87.44
2024,5,10,21,0,87.49
2024,5,10,22,0,87.48
2024,5,10,23,0,87.46
2024,5,11,0,0,87.43
2024,5,11,1,0,87.39
2024,5,11,2,0,87.38
2024,5,11,3,0,87.39
2024,5,11,4,0,87.42
2024,5,11,5,0,87.47
2024,5,11,6,0,87.53
2024,5,11,7,0.02,87.59
2024,5,11,8,0.11,87.63
2024,5,11,9,0.16,87.63
2024,5,11,10,0.17,87.61
2024,5,11,11,0.19,87.56
2024,5,11,12,0.23,87.47
2024,5,11,13,0.29,87.39
2024,5,11,14,0.25,87.34
2024,5,11,15,0.26,87.28
2024,5,11,16,0.24,87.28
2024,5,11,17,0.22,87.31
2024,5,11,18,0.12,87.38
2024,5,11,19,0.1,87.47
2024,5,11,20,0.09,87.54
2024,5,11,21,0.07,87.58
2024,5,11,22,0.08,87.59
2024,5,11,23,0.16,87.57
2024,5,12,0,0.28,87.55
2024,5,12,1,0.39,87.53
2024,5,12,2,0.5,87.51
2024,5,12,3,0.71,87.49
2024,5,12,4,0.83,87.5
2024,5,12,5,0.91,87.52
2024,5,12,6,1.05,87.59
2024,5,12,7,1.17,87.65
2024,5,12,8,1.24,87.7
2024,5,12,9,1.34,87.73
2024,5,12,10,1.47,87.72
2024,5,12,11,1.68,87.68
2024,5,12,12,1.8,87.6
2024,5,12,13,1.65,87.5
2024,5,12,14,1.4,87.43
2024,5,12,15,1.28,87.37
2024,5,12,16,1.14,87.35
2024,5,12,17,0.86,87.36
2024,5,12,18,0.65,87.4
2024,5,12,19,0.54,87.46
2024,5,12,20,0.35,87.53
2024,5,12,21,0.22,87.56
2024,5,12,22,0.12,87.57
2024,5,12,23,0.1,87.54
2024,5,13,0,0.11,87.5
2024,5,13,1,0.18,87.46
2024,5,13,2,0.35,87.44
2024,5,13,3,0.58,87.44
2024,5,13,4,0.78,87.44
2024,5,13,5,0.86,87.49
2024,5,13,6,0.89,87.54
2024,5,13,7,0.91,87.59
2024,5,13,8,0.84,87.61
2024,5,13,9,0.78,87.62
2024,5,13,10,0.7,87.6
2024,5,13,11,0.63,87.55
2024,5,13,12,0.53,87.49
2024,5,13,13,0.45,87.41
2024,5,13,14,0.37,87.34
2024,5,13,15,0.21,87.3
2024,5,13,16,0.16,87.28
2024,5,13,17,0.12,87.29
2024,5,13,18,0.08,87.35
2024,5,13,19,0.05,87.41
2024,5,13,20,0.04,87.47
2024,5,13,21,0.02,87.52
2024,5,13,22,0.01,87.53
2024,5,13,23,0.01,87.54
2024,5,14,0,0.04,87.53
2024,5,14,1,0.07,87.51
2024,5,14,2,0.07,87.48
2024,5,14,3,0.05,87.45
2024,5,14,4,0.02,87.46
2024,5,14,5,0.04,87.48
2024,5,14,6,0.05,87.54
2024,5,14,7,0.09,87.59
2024,5,14,8,0.12,87.62
2024,5,14,9,0.13,87.64
2024,5,14,10,0.12,87.62
2024,5,14,11,0.11,87.58
2024,5,14,12,0.1,87.51
2024,5,14,13,0.09,87.45
2024,5,14,14,0.08,87.39
2024,5,14,15,0.07,87.34
2024,5,14,16,0.05,87.35
2024,5,14,17,0.03,87.37
2024,5,14,18,0.02,87.42
2024,5,14,19,0.01,87.48
2024,5,14,20,0,87.52
2024,5,14,21,0,87.54
2024,5,14,22,0,87.55
2024,5,14,23,0,87.52
2024,5,15,0,0,87.49
2024,5,15,1,0,87.45
2024,5,15,2,0,87.41
2024,5,15,3,0,87.4
2024,5,15,4,0,87.41
2024,5,15,5,0,87.46
2024,5,15,6,0,87.55
2024,5,15,7,0.01,87.61
2024,5,15,8,0.05,87.69
2024,5,15,9,0.08,87.72
2024,5,15,10,0.1,87.73
2024,5,15,11,0.11,87.71
2024,5,15,12,0.12,87.68
2024,5,15,13,0.11,87.62
2024,5,15,14,0.1,87.56
2024,5,15,15,0.09,87.52
2024,5,15,16,0.09,87.53
2024,5,15,17,0.08,87.53
2024,5,15,18,0.06,87.58
2024,5,15,19,0.05,87.64
2024,5,15,20,0.02,87.67
2024,5,15,21,0.01,87.7
2024,5,15,22,0.01,87.68
2024,5,15,23,0.01,87.66
2024,5,16,0,0.01,87.59
2024,5,16,1,0,87.56
2024,5,16,2,0,87.51
2024,5,16,3,0,87.5
2024,5,16,4,0,87.51
2024,5,16,5,0,87.53
2024,5,16,6,0,87.57
2024,5,16,7,0.01,87.63
2024,5,16,8,0.02,87.67
2024,5,16,9,0.05,87.66
2024,5,16,10,0.05,87.65
2024,5,16,11,0.04,87.59
2024,5,16,12,0.05,87.53
2024,5,16,13,0.04,87.43
2024,5,16,14,0.04,87.33
2024,5,16,15,0.04,87.28
2024,5,16,16,0.05,87.23
2024,5,16,17,0.03,87.25
2024,5,16,18,0,87.31
2024,5,16,19,0,87.37
2024,5,16,20,0,87.41
2024,5,16,21,0,87.42
2024,5,16,22,0,87.42
2024,5,16,23,0,87.38
2024,5,17,0,0,87.33
2024,5,17,1,0,87.3
2024,5,17,2,0,87.3
2024,5,17,3,0,87.28
2024,5,17,4,0,87.28
2024,5,17,5,0,87.31
2024,5,17,6,0,87.36
2024,5,17,7,0,87.41
2024,5,17,8,0,87.44
2024,5,17,9,0,87.46
2024,5,17,10,0,87.44
2024,5,17,11,0,87.39
2024,5,17,12,0,87.31
2024,5,17,13,0,87.21
2024,5,17,14,0,87.14
2024,5,17,15,0,87.08
2024,5,17,16,0,87.07
2024,5,17,17,0,87.09
2024,5,17,18,0,87.13
2024,5,17,19,0,87.16
2024,5,17,20,0,87.21
2024,5,17,21,0,87.26
2024,5,17,22,0,87.25
2024,5,17,23,0,87.23
2024,5,18,0,0,87.17
2024,5,18,1,0,87.12
2024,5,18,2,0,87.09
2024,5,18,3,0,87.08
2024,5,18,4,0,87.09
2024,5,18,5,0,87.13
2024,5,18,6,0,87.16
2024,5,18,7,0,87.2
2024,5,18,8,0,87.23
2024,5,18,9,0,87.23
2024,5,18,10,0,87.22
2024,5,18,11,0,87.16
2024,5,18,12,0,87.1
2024,5,18,13,0.01,87
2024,5,18,14,0.01,86.93
2024,5,18,15,0.01,86.86
2024,5,18,16,0,86.82
2024,5,18,17,0,86.84
2024,5,18,18,0,86.89
2024,5,18,19,0,86.97
2024,5,18,20,0,87.06
2024,5,18,21,0.01,87.13
2024,5,18,22,0,87.16
2024,5,18,23,0,87.16
2024,5,19,0,0,87.15
2024,5,19,1,0,87.12
2024,5,19,2,0,87.08
2024,5,19,3,0,87.06
2024,5,19,4,0,87.06
2024,5,19,5,0,87.07
2024,5,19,6,0,87.1
2024,5,19,7,0,87.12
2024,5,19,8,0,87.12
2024,5,19,9,0,87.1
2024,5,19,10,0,87.07
2024,5,19,11,0,87.02
2024,5,19,12,0,86.95
2024,5,19,13,0.03,86.89
2024,5,19,14,0.09,86.82
2024,5,19,15,0.13,86.78
2024,5,19,16,0.13,86.76
2024,5,19,17,0.12,86.77
2024,5,19,18,0.08,86.82
2024,5,19,19,0.07,86.89
2024,5,19,20,0.06,86.95
2024,5,19,21,0.04,87.01
2024,5,19,22,0.04,87.03
2024,5,19,23,0.06,87.01
2024,5,20,0,0.16,86.97
2024,5,20,1,0.26,86.95
2024,5,20,2,0.27,86.94
2024,5,20,3,0.21,86.96
2024,5,20,4,0.13,87.01
2024,5,20,5,0.05,87.05
2024,5,20,6,0,87.12
2024,5,20,7,0,87.15
2024,5,20,8,0,87.18
2024,5,20,9,0,87.18
2024,5,20,10,0,87.19
2024,5,20,11,0,87.15
2024,5,20,12,0.01,87.11
2024,5,20,13,0.04,87.05
2024,5,20,14,0.08,86.99
2024,5,20,15,0.09,86.97
2024,5,20,16,0.09,86.97
2024,5,20,17,0.03,87
2024,5,20,18,0.01,87.06
2024,5,20,19,0,87.14
2024,5,20,20,0,87.22
2024,5,20,21,0,87.27
2024,5,20,22,0,87.27
2024,5,20,23,0,87.27
2024,5,21,0,0,87.24
2024,5,21,1,0.01,87.21
2024,5,21,2,0.02,87.2
2024,5,21,3,0.02,87.19
2024,5,21,4,0.02,87.2
2024,5,21,5,0.03,87.23
2024,5,21,6,0.03,87.27
2024,5,21,7,0.03,87.31
2024,5,21,8,0.04,87.33
2024,5,21,9,0.09,87.34
2024,5,21,10,0.11,87.33
2024,5,21,11,0.12,87.28
2024,5,21,12,0.16,87.22
2024,5,21,13,0.23,87.14
2024,5,21,14,0.26,87.06
2024,5,21,15,0.28,87.02
2024,5,21,16,0.23,87
2024,5,21,17,0.15,87.03
2024,5,21,18,0.07,87.07
2024,5,21,19,0.03,87.16
2024,5,21,20,0.01,87.23
2024,5,21,21,0.01,87.29
2024,5,21,22,0.01,87.32
2024,5,21,23,0.01,87.35
2024,5,22,0,0.01,87.34
2024,5,22,1,0.03,87.31
2024,5,22,2,0.04,87.29
2024,5,22,3,0.03,87.28
2024,5,22,4,0.02,87.29
2024,5,22,5,0.01,87.32
2024,5,22,6,0.02,87.36
2024,5,22,7,0.11,87.38
2024,5,22,8,0.23,87.41
2024,5,22,9,0.27,87.4
2024,5,22,10,0.27,87.37
2024,5,22,11,0.19,87.29
2024,5,22,12,0.17,87.21
2024,5,22,13,0.18,87.11
2024,5,22,14,0.16,87.02
2024,5,22,15,0.14,86.98
2024,5,22,16,0.14,86.97
2024,5,22,17,0.09,86.99
2024,5,22,18,0.04,87.04
2024,5,22,19,0.01,87.11
2024,5,22,20,0,87.17
2024,5,22,21,0,87.24
2024,5,22,22,0.01,87.26
2024,5,22,23,0.05,87.26
2024,5,23,0,0.06,87.23
2024,5,23,1,0.08,87.18
2024,5,23,2,0.1,87.16
2024,5,23,3,0.11,87.17
2024,5,23,4,0.08,87.2
2024,5,23,5,0.09,87.24
2024,5,23,6,0.05,87.27
2024,5,23,7,0.08,87.3
2024,5,23,8,0.1,87.32
2024,5,23,9,0.1,87.3
2024,5,23,10,0.1,87.25
2024,5,23,11,0.09,87.21
2024,5,23,12,0.1,87.14
2024,5,23,13,0.16,87.05
2024,5,23,14,0.19,86.95
2024,5,23,15,0.18,86.9
2024,5,23,16,0.14,86.88
2024,5,23,17,0.1,86.89
2024,5,23,18,0.03,86.95
2024,5,23,19,0.01,87
2024,5,23,20,0,87.07
2024,5,23,21,0,87.13
2024,5,23,22,0,87.14
2024,5,23,23,0,87.13
2024,5,24,0,0,87.11
2024,5,24,1,0,87.09
2024,5,24,2,0.01,87.07
2024,5,24,3,0,87.08
2024,5,24,4,0,87.09
2024,5,24,5,0,87.1
2024,5,24,6,0,87.14
2024,5,24,7,0,87.17
2024,5,24,8,0,87.19
2024,5,24,9,0,87.17
2024,5,24,10,0,87.13
2024,5,24,11,0.01,87.06
2024,5,24,12,0.02,86.99
2024,5,24,13,0.04,86.91
2024,5,24,14,0.05,86.83
2024,5,24,15,0.05,86.78
2024,5,24,16,0.03,86.75
2024,5,24,17,0.01,86.75
2024,5,24,18,0,86.78
2024,5,24,19,0,86.86
2024,5,24,20,0,86.93
2024,5,24,21,0,87
2024,5,24,22,0,87.04
2024,5,24,23,0,87.03
2024,5,25,0,0,87
2024,5,25,1,0,86.94
2024,5,25,2,0,86.89
2024,5,25,3,0,86.86
2024,5,25,4,0,86.85
2024,5,25,5,0,86.85
2024,5,25,6,0,86.89
2024,5,25,7,0,86.94
2024,5,25,8,0.01,86.97
2024,5,25,9,0.02,86.99
2024,5,25,10,0.04,86.99
2024,5,25,11,0.07,86.95
2024,5,25,12,0.07,86.88
2024,5,25,13,0.06,86.79
2024,5,25,14,0.06,86.7
2024,5,25,15,0.05,86.64
2024,5,25,16,0.04,86.63
2024,5,25,17,0.03,86.66
2024,5,25,18,0.02,86.71
2024,5,25,19,0.01,86.81
2024,5,25,20,0,86.88
2024,5,25,21,0,86.96
2024,5,25,22,0,87
2024,5,25,23,0,87.01
2024,5,26,0,0,86.98
2024,5,26,1,0,86.96
2024,5,26,2,0,86.91
2024,5,26,3,0,86.89
2024,5,26,4,0,86.86
2024,5,26,5,0,86.88
2024,5,26,6,0,86.9
2024,5,26,7,0,86.91
2024,5,26,8,0,86.91
